year,month,date,prefectureNameJ,prefectureNameE,testedPositive,peopleTested,hospitalized,serious,discharged,deaths,effectiveReproductionNumber
2020,4,12,青森県,Aomori,22,313.0,19.0,,3.0,0.0,2.06
2020,4,12,千葉県,Chiba,473,1743.0,412.0,,39.0,4.0,2.08
2020,4,12,愛媛県,Ehime,30,545.0,24.0,,4.0,2.0,1.78
2020,4,12,福井県,Fukui,88,515.0,80.0,,6.0,2.0,0.98
2020,4,12,福岡県,Fukuoka,363,4137.0,355.0,,7.0,0.0,2.14
2020,4,12,福島県,Fukushima,38,541.0,35.0,,3.0,0.0,1.38
2020,4,12,岐阜県,Gifu,112,1185.0,99.0,,5.0,1.0,1.58
2020,4,12,群馬県,Gunma,37,1495.0,83.0,,5.0,2.0,4.42
2020,4,12,広島県,Hiroshima,62,1754.0,53.0,,3.0,0.0,2.69
2020,4,12,北海道,Hokkaido,267,3195.0,98.0,5.0,161.0,11.0,2.72
2020,4,12,兵庫県,Hyogo,375,4284.0,252.0,8.0,95.0,14.0,1.9
2020,4,12,茨城県,Ibaraki,109,2221.0,97.0,,9.0,3.0,0.95
2020,4,12,石川県,Ishikawa,113,562.0,108.0,,5.0,0.0,1.67
2020,4,12,岩手県,Iwate,0,136.0,0.0,,0.0,0.0,
2020,4,12,香川県,Kagawa,8,480.0,7.0,,1.0,0.0,3.6
2020,4,12,鹿児島県,Kagoshima,4,523.0,4.0,,0.0,0.0,0.61
2020,4,12,神奈川県,Kanagawa,545,2604.0,427.0,,44.0,7.0,1.63
2020,4,12,高知県,Kochi,60,814.0,46.0,,14.0,0.0,1.46
2020,4,12,熊本県,Kumamoto,27,1728.0,23.0,,4.0,1.0,0.85
2020,4,12,京都府,Kyoto,193,1968.0,157.0,,33.0,3.0,1.18
2020,4,12,三重県,Mie,17,906.0,8.0,,9.0,0.0,1.0
2020,4,12,宮城県,Miyagi,51,660.0,50.0,,2.0,0.0,1.26
2020,4,12,宮崎県,Miyazaki,17,612.0,14.0,,3.0,0.0,2.53
2020,4,12,長野県,Nagano,28,899.0,26.0,,3.0,0.0,2.81
2020,4,12,長崎県,Nagasaki,14,933.0,12.0,,2.0,0.0,0.79
2020,4,12,奈良県,Nara,42,539.0,33.0,,8.0,0.0,1.1
2020,4,12,新潟県,Niigata,42,1587.0,18.0,,24.0,0.0,5.18
2020,4,12,大分県,Oita,42,2070.0,32.0,,10.0,0.0,2.53
2020,4,12,岡山県,Okayama,15,595.0,15.0,,1.0,0.0,0.71
2020,4,12,沖縄県,Okinawa,65,680.0,63.0,,3.0,0.0,3.65
2020,4,12,大阪府,Osaka,811,7359.0,679.0,,148.0,6.0,1.65
2020,4,12,佐賀県,Saga,13,367.0,12.0,,1.0,0.0,0.79
2020,4,12,埼玉県,Saitama,396,2216.0,355.0,,26.0,5.0,1.83
2020,4,12,滋賀県,Shiga,38,487.0,35.0,,3.0,0.0,1.44
2020,4,12,島根県,Shimane,7,205.0,7.0,,0.0,0.0,
2020,4,12,静岡県,Shizuoka,40,1426.0,38.0,,3.0,0.0,3.23
2020,4,12,栃木県,Tochigi,33,1003.0,30.0,,5.0,0.0,5.36
2020,4,12,徳島県,Tokushima,3,228.0,0.0,,3.0,0.0,0.0
2020,4,12,東京都,Tokyo,2124,6704.0,2030.0,37.0,52.0,42.0,1.51
2020,4,12,鳥取県,Tottori,1,299.0,1.0,,0.0,0.0,
2020,4,12,富山県,Toyama,30,646.0,30.0,,0.0,0.0,
2020,4,12,和歌山県,Wakayama,39,1989.0,16.0,,17.0,1.0,1.09
2020,4,12,山形県,Yamagata,38,782.0,34.0,,0.0,0.0,
2020,4,12,山口県,Yamaguchi,23,557.0,20.0,,3.0,0.0,4.22
2020,4,12,山梨県,Yamanashi,34,1013.0,33.0,,2.0,0.0,1.89
2020,4,13,愛知県,Aichi,336,4201.0,242.0,,63.0,23.0,1.24
2020,4,13,秋田県,Akita,15,555.0,10.0,,5.0,0.0,0.67
2020,4,13,青森県,Aomori,22,391.0,18.0,,4.0,0.0,2.06
2020,4,13,千葉県,Chiba,492,2329.0,431.0,,39.0,4.0,1.86
2020,4,13,愛媛県,Ehime,37,631.0,31.0,,4.0,2.0,1.81
2020,4,13,福井県,Fukui,92,710.0,83.0,,7.0,2.0,0.88
2020,4,13,福岡県,Fukuoka,374,5051.0,366.0,,7.0,0.0,2.13
2020,4,13,福島県,Fukushima,39,701.0,35.0,,3.0,0.0,1.38
2020,4,13,岐阜県,Gifu,119,1442.0,106.0,,5.0,1.0,1.66
2020,4,13,群馬県,Gunma,90,1717.0,84.0,,5.0,2.0,4.47
2020,4,13,広島県,Hiroshima,65,2091.0,54.0,,3.0,0.0,2.74
2020,4,13,北海道,Hokkaido,272,3257.0,100.0,6.0,161.0,11.0,2.97
2020,4,13,兵庫県,Hyogo,384,4439.0,237.0,18.0,107.0,15.0,1.89
2020,4,13,茨城県,Ibaraki,110,2501.0,97.0,,10.0,3.0,0.83
2020,4,13,石川県,Ishikawa,121,718.0,116.0,,5.0,0.0,1.78
2020,4,13,岩手県,Iwate,0,155.0,0.0,,0.0,0.0,
2020,4,13,香川県,Kagawa,16,546.0,15.0,,1.0,0.0,6.59
2020,4,13,鹿児島県,Kagoshima,4,614.0,4.0,,0.0,0.0,0.61
2020,4,13,神奈川県,Kanagawa,560,3116.0,505.0,,55.0,12.0,1.64
2020,4,13,高知県,Kochi,60,913.0,44.0,,16.0,0.0,1.25
2020,4,13,熊本県,Kumamoto,28,1877.0,22.0,,5.0,1.0,0.92
2020,4,13,京都府,Kyoto,205,2225.0,169.0,,33.0,3.0,1.22
2020,4,13,三重県,Mie,17,995.0,6.0,,11.0,0.0,1.64
2020,4,13,宮城県,Miyagi,54,816.0,49.0,,5.0,0.0,1.27
2020,4,13,宮崎県,Miyazaki,17,703.0,14.0,,3.0,0.0,1.92
2020,4,13,長野県,Nagano,35,1068.0,30.0,,4.0,0.0,2.36
2020,4,13,長崎県,Nagasaki,14,1106.0,12.0,,2.0,0.0,0.79
2020,4,13,奈良県,Nara,45,618.0,36.0,,8.0,0.0,1.14
2020,4,13,新潟県,Niigata,42,1670.0,17.0,,25.0,0.0,5.18
2020,4,13,大分県,Oita,43,2161.0,33.0,,10.0,0.0,2.06
2020,4,13,岡山県,Okayama,15,669.0,15.0,,1.0,0.0,0.79
2020,4,13,沖縄県,Okinawa,72,816.0,69.0,,3.0,0.0,2.62
2020,4,13,大阪府,Osaka,835,7501.0,683.0,,152.0,6.0,1.59
2020,4,13,佐賀県,Saga,13,405.0,12.0,,1.0,0.0,0.79
2020,4,13,埼玉県,Saitama,424,2415.0,383.0,,26.0,5.0,1.62
2020,4,13,滋賀県,Shiga,40,552.0,35.0,,5.0,0.0,1.54
2020,4,13,島根県,Shimane,8,366.0,8.0,,0.0,0.0,
2020,4,13,静岡県,Shizuoka,45,1606.0,43.0,,3.0,0.0,3.6
2020,4,13,栃木県,Tochigi,34,1082.0,29.0,,7.0,0.0,5.54
2020,4,13,徳島県,Tokushima,3,236.0,0.0,,3.0,0.0,0.0
2020,4,13,東京都,Tokyo,2224,6954.0,2130.0,40.0,52.0,42.0,1.41
2020,4,13,鳥取県,Tottori,1,378.0,1.0,,0.0,0.0,
2020,4,13,富山県,Toyama,49,910.0,48.0,,1.0,0.0,
2020,4,13,和歌山県,Wakayama,39,2092.0,16.0,,17.0,1.0,0.78
2020,4,13,山形県,Yamagata,39,932.0,35.0,,0.0,0.0,
2020,4,13,山口県,Yamaguchi,24,657.0,19.0,,5.0,0.0,1.64
2020,4,13,山梨県,Yamanashi,35,1157.0,33.0,,2.0,0.0,1.83
2020,4,14,愛知県,Aichi,346,4250.0,251.0,,63.0,24.0,0.98
2020,4,14,秋田県,Akita,16,603.0,11.0,,5.0,0.0,1.0
2020,4,14,青森県,Aomori,22,410.0,17.0,,5.0,0.0,2.53
2020,4,14,千葉県,Chiba,508,2447.0,440.0,,45.0,5.0,1.47
2020,4,14,愛媛県,Ehime,39,653.0,33.0,,4.0,2.0,1.1
2020,4,14,福井県,Fukui,92,765.0,82.0,,8.0,2.0,0.89
2020,4,14,福岡県,Fukuoka,407,5195.0,371.0,,32.0,0.0,2.12
2020,4,14,福島県,Fukushima,39,706.0,36.0,,3.0,0.0,0.81
2020,4,14,岐阜県,Gifu,125,1519.0,120.0,,6.0,1.0,2.04
2020,4,14,群馬県,Gunma,90,1787.0,90.0,,5.0,2.0,3.93
2020,4,14,広島県,Hiroshima,75,2276.0,63.0,,3.0,0.0,2.5
2020,4,14,北海道,Hokkaido,290,3297.0,106.0,6.0,161.0,13.0,2.87
2020,4,14,兵庫県,Hyogo,403,4684.0,242.0,23.0,107.0,15.0,1.73
2020,4,14,茨城県,Ibaraki,116,2719.0,103.0,,10.0,3.0,0.8
2020,4,14,石川県,Ishikawa,131,778.0,125.0,,5.0,1.0,1.7
2020,4,14,岩手県,Iwate,0,170.0,0.0,,0.0,0.0,
2020,4,14,香川県,Kagawa,20,637.0,19.0,,1.0,0.0,
2020,4,14,鹿児島県,Kagoshima,4,628.0,4.0,,0.0,0.0,0.61
2020,4,14,神奈川県,Kanagawa,580,3306.0,525.0,,55.0,14.0,1.62
2020,4,14,高知県,Kochi,60,935.0,44.0,,16.0,0.0,1.18
2020,4,14,熊本県,Kumamoto,31,1944.0,23.0,,5.0,1.0,1.1
2020,4,14,京都府,Kyoto,210,2275.0,173.0,,34.0,3.0,1.0
2020,4,14,三重県,Mie,19,1002.0,8.0,,11.0,0.0,2.19
2020,4,14,宮城県,Miyagi,64,852.0,59.0,,5.0,0.0,1.55
2020,4,14,宮崎県,Miyazaki,17,733.0,14.0,,3.0,0.0,1.92
2020,4,14,長野県,Nagano,36,1106.0,31.0,,4.0,0.0,2.45
2020,4,14,長崎県,Nagasaki,14,1142.0,12.0,,2.0,0.0,0.79
2020,4,14,奈良県,Nara,48,641.0,39.0,,8.0,0.0,1.08
2020,4,14,新潟県,Niigata,45,1787.0,20.0,,25.0,0.0,2.53
2020,4,14,大分県,Oita,45,2172.0,30.0,,13.0,0.0,2.53
2020,4,14,岡山県,Okayama,16,688.0,15.0,,1.0,0.0,0.61
2020,4,14,沖縄県,Okinawa,76,856.0,73.0,,3.0,0.0,1.52
2020,4,14,大阪府,Osaka,894,7940.0,736.0,,171.0,7.0,1.49
2020,4,14,佐賀県,Saga,13,422.0,14.0,,1.0,0.0,0.9
2020,4,14,埼玉県,Saitama,446,3056.0,399.0,,27.0,7.0,1.65
2020,4,14,滋賀県,Shiga,51,599.0,46.0,,5.0,0.0,2.19
2020,4,14,島根県,Shimane,10,442.0,10.0,,0.0,0.0,
2020,4,14,静岡県,Shizuoka,46,1647.0,43.0,,3.0,0.0,4.8
2020,4,14,栃木県,Tochigi,35,1121.0,31.0,,7.0,0.0,9.39
2020,4,14,徳島県,Tokushima,3,248.0,0.0,,3.0,0.0,
2020,4,14,東京都,Tokyo,2383,7045.0,2284.0,40.0,52.0,47.0,1.46
2020,4,14,鳥取県,Tottori,1,432.0,1.0,,0.0,0.0,
2020,4,14,富山県,Toyama,50,956.0,53.0,,1.0,0.0,3.01
2020,4,14,和歌山県,Wakayama,41,2119.0,17.0,,17.0,1.0,0.72
2020,4,14,山形県,Yamagata,43,1055.0,39.0,,0.0,0.0,
2020,4,14,山口県,Yamaguchi,25,738.0,20.0,,5.0,0.0,1.47
2020,4,14,山梨県,Yamanashi,37,1205.0,34.0,,2.0,0.0,1.21
2020,4,15,愛知県,Aichi,358,4784.0,260.0,,66.0,24.0,0.81
2020,4,15,秋田県,Akita,16,666.0,11.0,,5.0,0.0,1.0
2020,4,15,青森県,Aomori,22,433.0,17.0,,5.0,0.0,1.92
2020,4,15,千葉県,Chiba,554,2688.0,475.0,,45.0,5.0,1.31
2020,4,15,愛媛県,Ehime,40,680.0,34.0,,4.0,2.0,0.95
2020,4,15,福井県,Fukui,100,865.0,90.0,,8.0,2.0,0.8
2020,4,15,福岡県,Fukuoka,437,5667.0,382.0,,45.0,6.0,1.92
2020,4,15,福島県,Fukushima,40,786.0,37.0,,3.0,0.0,0.59
2020,4,15,岐阜県,Gifu,130,1626.0,115.0,,12.0,1.0,1.18
2020,4,15,群馬県,Gunma,92,1866.0,98.0,,5.0,4.0,4.68
2020,4,15,広島県,Hiroshima,113,2334.0,64.0,,3.0,0.0,1.97
2020,4,15,北海道,Hokkaido,313,3479.0,128.0,6.0,164.0,14.0,2.71
2020,4,15,兵庫県,Hyogo,423,4899.0,252.0,25.0,108.0,15.0,1.66
2020,4,15,茨城県,Ibaraki,119,2883.0,104.0,,10.0,5.0,0.85
2020,4,15,石川県,Ishikawa,140,826.0,131.0,,5.0,4.0,1.3
2020,4,15,岩手県,Iwate,0,181.0,0.0,,0.0,0.0,
2020,4,15,香川県,Kagawa,20,721.0,19.0,,1.0,0.0,7.57
2020,4,15,鹿児島県,Kagoshima,4,699.0,4.0,,0.0,0.0,1.0
2020,4,15,神奈川県,Kanagawa,620,3476.0,544.0,,55.0,15.0,1.26
2020,4,15,高知県,Kochi,62,1007.0,46.0,,16.0,0.0,1.32
2020,4,15,熊本県,Kumamoto,33,2056.0,25.0,,5.0,1.0,1.0
2020,4,15,京都府,Kyoto,215,2362.0,175.0,,37.0,3.0,0.89
2020,4,15,三重県,Mie,20,1039.0,9.0,,11.0,0.0,2.45
2020,4,15,宮城県,Miyagi,65,992.0,59.0,,6.0,0.0,1.1
2020,4,15,宮崎県,Miyazaki,17,790.0,13.0,,4.0,0.0,0.66
2020,4,15,長野県,Nagano,38,1159.0,32.0,,4.0,0.0,1.46
2020,4,15,長崎県,Nagasaki,15,1221.0,13.0,,2.0,0.0,0.55
2020,4,15,奈良県,Nara,54,676.0,43.0,,9.0,1.0,1.36
2020,4,15,新潟県,Niigata,46,1874.0,21.0,,25.0,0.0,1.34
2020,4,15,大分県,Oita,50,2239.0,37.0,,13.0,0.0,0.81
2020,4,15,岡山県,Okayama,16,722.0,15.0,,1.0,0.0,0.18
2020,4,15,沖縄県,Okinawa,86,931.0,83.0,,3.0,0.0,1.43
2020,4,15,大阪府,Osaka,968,8481.0,806.0,,179.0,8.0,1.52
2020,4,15,佐賀県,Saga,15,451.0,16.0,,1.0,0.0,0.67
2020,4,15,埼玉県,Saitama,495,3635.0,444.0,,28.0,7.0,1.45
2020,4,15,滋賀県,Shiga,52,636.0,47.0,,5.0,0.0,1.49
2020,4,15,島根県,Shimane,13,517.0,13.0,,0.0,0.0,
2020,4,15,静岡県,Shizuoka,47,1790.0,44.0,,3.0,0.0,2.47
2020,4,15,栃木県,Tochigi,37,1167.0,32.0,,7.0,0.0,1.96
2020,4,15,徳島県,Tokushima,3,259.0,0.0,,3.0,0.0,
2020,4,15,東京都,Tokyo,2510,7205.0,2405.0,42.0,52.0,53.0,1.31
2020,4,15,鳥取県,Tottori,1,446.0,1.0,,0.0,0.0,
2020,4,15,富山県,Toyama,55,1021.0,53.0,,1.0,0.0,2.9
2020,4,15,和歌山県,Wakayama,43,2197.0,17.0,,19.0,1.0,0.8
2020,4,15,山形県,Yamagata,49,1118.0,45.0,,0.0,0.0,1.07
2020,4,15,山口県,Yamaguchi,28,773.0,23.0,,5.0,0.0,1.0
2020,4,15,山梨県,Yamanashi,40,1295.0,37.0,,2.0,0.0,1.15
2020,4,16,愛知県,Aichi,372,5008.0,274.0,,66.0,24.0,0.67
2020,4,16,秋田県,Akita,16,688.0,11.0,,5.0,0.0,1.17
2020,4,16,青森県,Aomori,22,447.0,17.0,,5.0,0.0,1.4
2020,4,16,千葉県,Chiba,597,3006.0,482.0,,51.0,6.0,1.16
2020,4,16,愛媛県,Ehime,41,708.0,35.0,,4.0,2.0,1.0
2020,4,16,福井県,Fukui,103,918.0,93.0,,8.0,2.0,0.82
2020,4,16,福岡県,Fukuoka,463,6110.0,401.0,,52.0,6.0,1.74
2020,4,16,福島県,Fukushima,49,924.0,46.0,,3.0,0.0,0.73
2020,4,16,岐阜県,Gifu,135,1727.0,115.0,,16.0,1.0,1.03
2020,4,16,群馬県,Gunma,92,1924.0,100.0,,5.0,4.0,3.53
2020,4,16,広島県,Hiroshima,118,2733.0,115.0,,3.0,0.0,3.11
2020,4,16,北海道,Hokkaido,336,3625.0,159.0,7.0,171.0,14.0,2.02
2020,4,16,兵庫県,Hyogo,454,5112.0,266.0,26.0,118.0,16.0,1.28
2020,4,16,茨城県,Ibaraki,123,2883.0,108.0,,10.0,5.0,0.82
2020,4,16,石川県,Ishikawa,146,903.0,137.0,,5.0,4.0,1.22
2020,4,16,岩手県,Iwate,0,205.0,0.0,,0.0,0.0,
2020,4,16,香川県,Kagawa,22,833.0,20.0,,1.0,0.0,7.88
2020,4,16,鹿児島県,Kagoshima,4,699.0,3.0,,1.0,0.0,
2020,4,16,神奈川県,Kanagawa,675,3682.0,602.0,,55.0,16.0,1.33
2020,4,16,高知県,Kochi,62,1039.0,43.0,,18.0,1.0,0.68
2020,4,16,熊本県,Kumamoto,33,2131.0,25.0,,5.0,1.0,1.0
2020,4,16,京都府,Kyoto,225,2464.0,183.0,,39.0,3.0,0.87
2020,4,16,三重県,Mie,26,1092.0,14.0,,11.0,1.0,2.53
2020,4,16,宮城県,Miyagi,75,1109.0,67.0,,8.0,0.0,1.41
2020,4,16,宮崎県,Miyazaki,17,802.0,13.0,,4.0,0.0,0.16
2020,4,16,長野県,Nagano,44,1219.0,41.0,,4.0,0.0,1.64
2020,4,16,長崎県,Nagasaki,16,1258.0,14.0,,2.0,0.0,0.34
2020,4,16,奈良県,Nara,55,733.0,44.0,,9.0,1.0,1.23
2020,4,16,新潟県,Niigata,47,1910.0,18.0,,29.0,0.0,1.0
2020,4,16,大分県,Oita,54,2325.0,32.0,,17.0,1.0,0.87
2020,4,16,岡山県,Okayama,17,748.0,17.0,,1.0,0.0,0.34
2020,4,16,沖縄県,Okinawa,94,1025.0,79.0,,6.0,1.0,1.43
2020,4,16,大阪府,Osaka,1020,9020.0,838.0,,202.0,8.0,1.22
2020,4,16,佐賀県,Saga,15,489.0,14.0,,1.0,0.0,0.67
2020,4,16,埼玉県,Saitama,545,3836.0,494.0,,32.0,9.0,1.44
2020,4,16,滋賀県,Shiga,57,715.0,48.0,,8.0,1.0,1.47
2020,4,16,島根県,Shimane,14,558.0,14.0,,0.0,0.0,
2020,4,16,静岡県,Shizuoka,47,1867.0,43.0,,5.0,0.0,2.3
2020,4,16,栃木県,Tochigi,41,1233.0,34.0,,8.0,0.0,0.73
2020,4,16,徳島県,Tokushima,3,277.0,0.0,,3.0,0.0,
2020,4,16,東京都,Tokyo,2661,7715.0,2553.0,50.0,52.0,56.0,1.2
2020,4,16,鳥取県,Tottori,1,477.0,1.0,,0.0,0.0,
2020,4,16,富山県,Toyama,65,1177.0,63.0,,2.0,0.0,3.65
2020,4,16,和歌山県,Wakayama,44,2239.0,18.0,,19.0,1.0,0.61
2020,4,16,山形県,Yamagata,54,1276.0,50.0,,0.0,0.0,0.92
2020,4,16,山口県,Yamaguchi,29,885.0,24.0,,5.0,0.0,1.06
2020,4,16,山梨県,Yamanashi,43,1367.0,34.0,,9.0,0.0,1.18
2020,4,17,愛知県,Aichi,382,5008.0,284.0,,66.0,24.0,0.64
2020,4,17,秋田県,Akita,16,706.0,11.0,,5.0,0.0,1.23
2020,4,17,青森県,Aomori,22,468.0,17.0,,5.0,0.0,2.01
2020,4,17,千葉県,Chiba,627,3286.0,549.0,,54.0,6.0,1.19
2020,4,17,愛媛県,Ehime,41,708.0,35.0,,4.0,2.0,0.83
2020,4,17,福井県,Fukui,104,955.0,94.0,,8.0,2.0,0.84
2020,4,17,福岡県,Fukuoka,480,6414.0,401.0,,66.0,9.0,1.4
2020,4,17,福島県,Fukushima,52,924.0,49.0,,3.0,0.0,0.69
2020,4,17,岐阜県,Gifu,136,1892.0,118.0,,16.0,2.0,1.18
2020,4,17,群馬県,Gunma,106,1959.0,105.0,,5.0,4.0,4.09
2020,4,17,広島県,Hiroshima,124,2733.0,116.0,,8.0,0.0,3.52
2020,4,17,北海道,Hokkaido,369,3735.0,185.0,9.0,177.0,16.0,2.01
2020,4,17,兵庫県,Hyogo,481,5335.0,273.0,27.0,118.0,17.0,1.12
2020,4,17,茨城県,Ibaraki,131,3159.0,115.0,,11.0,5.0,1.49
2020,4,17,石川県,Ishikawa,157,977.0,151.0,,5.0,4.0,1.0
2020,4,17,岩手県,Iwate,0,212.0,0.0,,0.0,0.0,
2020,4,17,香川県,Kagawa,24,967.0,23.0,,1.0,0.0,5.18
2020,4,17,鹿児島県,Kagoshima,6,732.0,5.0,,1.0,0.0,
2020,4,17,神奈川県,Kanagawa,709,3888.0,639.0,,55.0,16.0,1.16
2020,4,17,高知県,Kochi,63,1039.0,44.0,,18.0,1.0,0.48
2020,4,17,熊本県,Kumamoto,35,2204.0,28.0,,6.0,1.0,1.34
2020,4,17,京都府,Kyoto,235,2565.0,179.0,,53.0,3.0,0.91
2020,4,17,三重県,Mie,32,1144.0,20.0,,11.0,1.0,3.45
2020,4,17,宮城県,Miyagi,79,1203.0,71.0,,8.0,0.0,1.49
2020,4,17,宮崎県,Miyazaki,17,841.0,13.0,,4.0,0.0,0.17
2020,4,17,長野県,Nagano,46,1271.0,43.0,,4.0,0.0,1.04
2020,4,17,長崎県,Nagasaki,17,1325.0,15.0,,2.0,0.0,0.41
2020,4,17,奈良県,Nara,57,777.0,43.0,,12.0,1.0,1.13
2020,4,17,新潟県,Niigata,53,2024.0,24.0,,29.0,0.0,1.23
2020,4,17,大分県,Oita,54,2399.0,36.0,,17.0,1.0,1.06
2020,4,17,岡山県,Okayama,18,775.0,17.0,,1.0,0.0,0.41
2020,4,17,沖縄県,Okinawa,102,1030.0,94.0,,6.0,1.0,1.29
2020,4,17,大阪府,Osaka,1075,9517.0,885.0,,213.0,9.0,1.06
2020,4,17,佐賀県,Saga,16,513.0,15.0,,1.0,0.0,0.67
2020,4,17,埼玉県,Saitama,582,3836.0,534.0,,32.0,9.0,1.2
2020,4,17,滋賀県,Shiga,68,760.0,57.0,,10.0,1.0,1.46
2020,4,17,島根県,Shimane,15,606.0,15.0,,0.0,0.0,
2020,4,17,静岡県,Shizuoka,49,2011.0,46.0,,5.0,0.0,0.71
2020,4,17,栃木県,Tochigi,44,1328.0,36.0,,8.0,0.0,0.83
2020,4,17,徳島県,Tokushima,3,298.0,0.0,,3.0,0.0,
2020,4,17,東京都,Tokyo,2867,8044.0,2752.0,54.0,52.0,63.0,1.11
2020,4,17,鳥取県,Tottori,1,543.0,1.0,,0.0,0.0,
2020,4,17,富山県,Toyama,79,1274.0,67.0,,2.0,0.0,2.23
2020,4,17,和歌山県,Wakayama,44,2263.0,19.0,,19.0,1.0,0.61
2020,4,17,山形県,Yamagata,58,1415.0,58.0,,0.0,0.0,1.13
2020,4,17,山口県,Yamaguchi,29,977.0,25.0,,5.0,0.0,1.21
2020,4,17,山梨県,Yamanashi,45,1435.0,37.0,,9.0,0.0,1.04
2020,4,18,愛知県,Aichi,399,5008.0,301.0,,66.0,24.0,0.8
2020,4,18,秋田県,Akita,16,706.0,11.0,,5.0,0.0,1.0
2020,4,18,青森県,Aomori,22,483.0,16.0,,6.0,0.0,0.0
2020,4,18,千葉県,Chiba,670,3308.0,569.0,,67.0,7.0,1.14
2020,4,18,愛媛県,Ehime,44,708.0,36.0,,5.0,3.0,0.84
2020,4,18,福井県,Fukui,106,955.0,94.0,,8.0,4.0,0.59
2020,4,18,福岡県,Fukuoka,504,6442.0,424.0,,66.0,10.0,0.72
2020,4,18,福島県,Fukushima,60,924.0,57.0,,3.0,0.0,1.0
2020,4,18,岐阜県,Gifu,137,1892.0,119.0,,16.0,2.0,0.97
2020,4,18,群馬県,Gunma,106,1970.0,111.0,,5.0,4.0,0.82
2020,4,18,広島県,Hiroshima,130,2764.0,118.0,,11.0,0.0,3.35
2020,4,18,北海道,Hokkaido,407,3987.0,220.0,9.0,177.0,18.0,1.9
2020,4,18,兵庫県,Hyogo,502,5541.0,291.0,27.0,118.0,17.0,0.9
2020,4,18,茨城県,Ibaraki,135,3159.0,116.0,,14.0,5.0,1.26
2020,4,18,石川県,Ishikawa,173,977.0,164.0,,5.0,4.0,0.97
2020,4,18,岩手県,Iwate,0,212.0,0.0,,0.0,0.0,
2020,4,18,香川県,Kagawa,25,967.0,23.0,,1.0,0.0,5.18
2020,4,18,鹿児島県,Kagoshima,7,734.0,6.0,,1.0,0.0,2.19
2020,4,18,神奈川県,Kanagawa,753,3911.0,670.0,,68.0,16.0,0.91
2020,4,18,高知県,Kochi,64,1084.0,45.0,,18.0,1.0,0.46
2020,4,18,熊本県,Kumamoto,37,2208.0,28.0,,6.0,1.0,1.47
2020,4,18,京都府,Kyoto,242,2565.0,186.0,,53.0,3.0,0.85
2020,4,18,三重県,Mie,35,1144.0,23.0,,11.0,1.0,2.5
2020,4,18,宮城県,Miyagi,83,1203.0,75.0,,8.0,0.0,1.29
2020,4,18,宮崎県,Miyazaki,17,841.0,13.0,,4.0,0.0,0.0
2020,4,18,長野県,Nagano,46,1273.0,43.0,,4.0,0.0,1.08
2020,4,18,長崎県,Nagasaki,17,1325.0,15.0,,2.0,0.0,0.46
2020,4,18,奈良県,Nara,61,777.0,47.0,,12.0,1.0,1.27
2020,4,18,新潟県,Niigata,56,2024.0,27.0,,29.0,0.0,1.44
2020,4,18,大分県,Oita,54,2426.0,36.0,,17.0,1.0,1.06
2020,4,18,岡山県,Okayama,18,775.0,15.0,,3.0,0.0,0.46
2020,4,18,沖縄県,Okinawa,111,1030.0,94.0,,6.0,1.0,1.24
2020,4,18,大阪府,Osaka,1163,10121.0,934.0,,227.0,10.0,1.03
2020,4,18,佐賀県,Saga,16,583.0,15.0,,1.0,0.0,0.75
2020,4,18,埼玉県,Saitama,614,3836.0,569.0,,32.0,9.0,1.26
2020,4,18,滋賀県,Shiga,70,760.0,59.0,,10.0,1.0,1.35
2020,4,18,島根県,Shimane,15,649.0,15.0,,0.0,0.0,
2020,4,18,静岡県,Shizuoka,49,2011.0,42.0,,8.0,0.0,0.5
2020,4,18,栃木県,Tochigi,44,1330.0,36.0,,8.0,0.0,0.75
2020,4,18,徳島県,Tokushima,3,298.0,0.0,,3.0,0.0,
2020,4,18,東京都,Tokyo,3053,8403.0,2933.0,55.0,52.0,68.0,1.04
2020,4,18,鳥取県,Tottori,3,543.0,3.0,,0.0,0.0,
2020,4,18,富山県,Toyama,82,1274.0,77.0,,2.0,0.0,2.84
2020,4,18,和歌山県,Wakayama,45,2274.0,20.0,,19.0,1.0,0.68
2020,4,18,山形県,Yamagata,60,1415.0,50.0,,10.0,0.0,1.05
2020,4,18,山口県,Yamaguchi,29,1027.0,25.0,,5.0,0.0,0.94
2020,4,18,山梨県,Yamanashi,47,1435.0,39.0,,9.0,0.0,0.82
2020,4,19,愛知県,Aichi,409,5175.0,310.0,,66.0,25.0,0.92
2020,4,19,秋田県,Akita,16,706.0,11.0,,5.0,0.0,0.37
2020,4,19,青森県,Aomori,22,494.0,16.0,,6.0,0.0,0.0
2020,4,19,千葉県,Chiba,689,3411.0,582.0,,71.0,8.0,0.96
2020,4,19,愛媛県,Ehime,45,708.0,34.0,,8.0,3.0,0.88
2020,4,19,福井県,Fukui,112,955.0,85.0,,23.0,4.0,0.73
2020,4,19,福岡県,Fukuoka,520,6447.0,440.0,,66.0,10.0,0.7
2020,4,19,福島県,Fukushima,62,1075.0,59.0,,3.0,0.0,1.06
2020,4,19,岐阜県,Gifu,139,1892.0,120.0,,16.0,3.0,0.71
2020,4,19,群馬県,Gunma,107,1973.0,103.0,,14.0,5.0,0.61
2020,4,19,広島県,Hiroshima,132,3010.0,121.0,,11.0,0.0,1.58
